"Country or Area";"Year";"Value";"Value Footnotes"
"Dominican Republic";"1983";"2828";""
"Dominican Republic";"1982";"2656";""
"Dominican Republic";"1981";"2517";""
"Dominican Republic";"1980";"2256";""
"Dominican Republic";"1979";"1960";""
"Dominican Republic";"1978";"1772";""
"Dominican Republic";"1977";"1660";""
"Dominican Republic";"1976";"1524";""
"Dominican Republic";"1975";"1385";""
"Ecuador";"2006";"4606";""
"Ecuador";"2005";"4342";""
"Ecuador";"2004";"4083";""
"Ecuador";"2003";"3740";""
"Ecuador";"2002";"3590";""
"Ecuador";"2001";"3434";""
"Ecuador";"2000";"3230";""
"Ecuador";"1999";"3120";""
"Ecuador";"1998";"3330";""
"Ecuador";"1997";"3274";""
"Ecuador";"1996";"3144";""
"Ecuador";"1995";"3065";""
"Ecuador";"1994";"3007";""
"Ecuador";"1993";"2869";""
"Ecuador";"1992";"2856";""
"Ecuador";"1991";"2811";""
"Ecuador";"1990";"2641";""
"Ecuador";"1989";"2534";""
"Ecuador";"1988";"2475";""
"Ecuador";"1987";"2263";""
"Ecuador";"1986";"2307";""
"Ecuador";"1985";"2224";""
"Ecuador";"1984";"2152";""
"Ecuador";"1983";"2050";""
"Ecuador";"1982";"2078";""
"Ecuador";"1981";"2024";""
"Ecuador";"1980";"1840";""
"Ecuador";"1979";"1661";""
"Ecuador";"1978";"1499";""
"Ecuador";"1977";"1349";""
"Ecuador";"1976";"1276";""
"Ecuador";"1975";"1154";""
"Egypt";"2006";"4664";""
"Egypt";"2005";"4321";""
"Egypt";"2004";"4090";""
"Egypt";"2003";"3900";""
"Egypt";"2002";"3779";""
"Egypt";"2001";"3669";""
"Egypt";"2000";"3527";""
"Egypt";"1999";"3339";""
"Egypt";"1998";"3161";""
"Egypt";"1997";"3063";""
"Egypt";"1996";"2910";""
"Egypt";"1995";"2767";""
"Egypt";"1994";"2643";""
"Egypt";"1993";"2534";""
"Egypt";"1992";"2455";""
"Egypt";"1991";"2342";""
"Egypt";"1990";"2285";""
"Egypt";"1989";"2126";""
"Egypt";"1988";"1995";""
"Egypt";"1987";"1875";""
"Egypt";"1986";"1823";""
"Egypt";"1985";"1780";""
"Egypt";"1984";"1661";""
"Egypt";"1983";"1547";""
"Egypt";"1982";"1420";""
"Egypt";"1981";"1249";""
"Egypt";"1980";"1127";""
"Egypt";"1979";"961";""
"Egypt";"1978";"856";""
"Egypt";"1977";"772";""
"Egypt";"1976";"658";""
"Egypt";"1975";"554";""
"El Salvador";"2006";"5525";""
"El Salvador";"2005";"5255";""
"El Salvador";"2004";"5051";""
"El Salvador";"2003";"4920";""
"El Salvador";"2002";"4800";""
"El Salvador";"2001";"4697";""
"El Salvador";"2000";"4597";""
"El Salvador";"1999";"4492";""
"El Salvador";"1998";"4367";""
"El Salvador";"1997";"4249";""
"El Salvador";"1996";"4094";""
"El Salvador";"1995";"4035";""
"El Salvador";"1994";"3797";""
"El Salvador";"1993";"3583";""
"El Salvador";"1992";"3333";""
"El Salvador";"1991";"3092";""
"El Salvador";"1990";"2939";""
"El Salvador";"1989";"2746";""
"El Salvador";"1988";"2662";""
"El Salvador";"1987";"2562";""
"El Salvador";"1986";"2461";""
"El Salvador";"1985";"2427";""
"El Salvador";"1984";"2359";""
"El Salvador";"1983";"2258";""
"El Salvador";"1982";"2152";""
"El Salvador";"1981";"2182";""
"El Salvador";"1980";"2253";""
"El Salvador";"1979";"2377";""
"El Salvador";"1978";"2336";""
"El Salvador";"1977";"2120";""
"El Salvador";"1976";"1913";""
"El Salvador";"1975";"1766";""
"Equatorial Guinea";"2006";"16551";""
"Equatorial Guinea";"2005";"17294";""
"Equatorial Guinea";"2004";"16066";""
"Equatorial Guinea";"2003";"12157";""
"Equatorial Guinea";"2002";"10914";""
"Equatorial Guinea";"2001";"9262";""
"Equatorial Guinea";"2000";"5707";""
"Equatorial Guinea";"1999";"5040";""
"Equatorial Guinea";"1998";"3597";""
"Equatorial Guinea";"1997";"2989";""
"Equatorial Guinea";"1996";"1759";""
"Equatorial Guinea";"1995";"1370";""
"Equatorial Guinea";"1994";"1204";""
"Equatorial Guinea";"1993";"1150";""
"Equatorial Guinea";"1992";"1085";""
"Equatorial Guinea";"1991";"981";""
"Equatorial Guinea";"1990";"980";""
"Equatorial Guinea";"1989";"931";""
"Equatorial Guinea";"1988";"923";""
"Equatorial Guinea";"1987";"884";""
"Equatorial Guinea";"1986";"846";""
"Equatorial Guinea";"1985";"882";""
"Eritrea";"2006";"1096";"9"
"Eritrea";"2005";"1109";"9"
"Eritrea";"2004";"1114";"9"
"Eritrea";"2003";"1112";"9"
"Eritrea";"2002";"1075";"9"
"Eritrea";"2001";"1097";"9"
"Eritrea";"2000";"1022";"9"
"Eritrea";"1999";"1195";"9"
"Eritrea";"1998";"1218";"9"
"Eritrea";"1997";"1218";"9"
"Eritrea";"1996";"1136";"9"
"Eritrea";"1995";"1037";"9"
"Eritrea";"1994";"996";"9"
"Eritrea";"1993";"807";"9"
"Eritrea";"1992";"694";"9"
"Estonia";"2006";"18378";""
"Estonia";"2005";"15968";""
"Estonia";"2004";"14001";""
"Estonia";"2003";"12582";""
"Estonia";"2002";"11472";""
"Estonia";"2001";"10397";""
"Estonia";"2000";"9392";""
"Estonia";"1999";"8484";""
"Estonia";"1998";"8275";""
"Estonia";"1997";"7758";""
"Estonia";"1996";"6791";""
"Estonia";"1995";"6290";""
"Estonia";"1994";"5792";""
"Estonia";"1993";"5648";""
"Estonia";"1992";"5708";""
"Estonia";"1991";"6951";""
"Estonia";"1990";"7263";""
"Estonia";"1989";"7529";""
"Estonia";"1988";"7065";""
"Estonia";"1987";"6684";""
"Estonia";"1986";"6333";""
"Estonia";"1985";"6171";""
"Estonia";"1984";"5997";""
"Estonia";"1983";"5660";""
"Estonia";"1982";"5289";""
"Estonia";"1981";"4748";""
"Estonia";"1980";"4311";""
"Ethiopia";"2006";"1192";""
"Ethiopia";"2005";"1084";""
"Ethiopia";"2004";"973";""
"Ethiopia";"2003";"854";""
"Ethiopia";"2002";"886";""
"Ethiopia";"2001";"879";""
"Ethiopia";"2000";"815";""
"Ethiopia";"1999";"771";""
"Ethiopia";"1998";"735";""
"Ethiopia";"1997";"776";""
"Ethiopia";"1996";"757";""
"Ethiopia";"1995";"682";""
"Ethiopia";"1994";"652";""
"Ethiopia";"1993";"639";""
"Ethiopia";"1992";"536";""
"Ethiopia";"1991";"609";"10"
"Ethiopia";"1990";"665";"10"
"Ethiopia";"1989";"651";"10"
"Ethiopia";"1988";"659";"10"
"Ethiopia";"1987";"658";"10"
"Ethiopia";"1986";"577";"10"
"Ethiopia";"1985";"535";"10"
"Ethiopia";"1984";"600";"10"
"Ethiopia";"1983";"610";"10"
"Ethiopia";"1982";"559";"10"
"Ethiopia";"1981";"537";"10"
"Fiji";"2006";"6397";""
"Fiji";"2005";"6052";""
"Fiji";"2004";"5882";""
"Fiji";"2003";"5489";""
"Fiji";"2002";"5374";""
"Fiji";"2001";"5166";""
"Fiji";"2000";"4994";""
"Fiji";"1999";"5022";""
"Fiji";"1998";"4597";""
"Fiji";"1997";"4537";""
"Fiji";"1996";"4614";""
"Fiji";"1995";"4372";""
"Fiji";"1994";"4234";""
"Fiji";"1993";"3999";""
"Fiji";"1992";"3861";""
"Fiji";"1989";"3310";""
"Fiji";"1988";"2973";""
"Fiji";"1987";"2851";""
"Fiji";"1986";"2982";""
"Fiji";"1985";"2732";""
"Fiji";"1984";"2823";""
"Fiji";"1983";"2564";""
"Fiji";"1982";"2634";""
"Fiji";"1981";"2709";""
"Fiji";"1980";"2386";""
"Fiji";"1979";"2271";""
"Fiji";"1978";"1906";""
"Fiji";"1977";"1780";""
"Fiji";"1976";"1609";""
"Fiji";"1975";"1508";""
"Finland";"2006";"35195";""
"Finland";"2005";"32466";""
"Finland";"2004";"30977";""
"Finland";"2003";"29215";""
"Finland";"2002";"28018";""
"Finland";"2001";"27008";""
"Finland";"2000";"26164";""
"Finland";"1999";"24443";""
"Finland";"1998";"23363";""
"Finland";"1997";"22071";""
"Finland";"1996";"20503";""
"Finland";"1995";"19449";""
"Finland";"1994";"18494";""
"Finland";"1993";"17505";""
"Finland";"1992";"17410";""
"Finland";"1991";"17791";""
"Finland";"1990";"18466";""
"Finland";"1989";"17925";""
"Finland";"1988";"16513";""
"Finland";"1987";"15298";""
"Finland";"1986";"14317";""
"Finland";"1985";"13734";""
"Finland";"1984";"12937";""
"Finland";"1983";"12144";""
"Finland";"1982";"11432";""
"Finland";"1981";"10501";""
"Finland";"1980";"9442";""
"Finland";"1979";"8258";""
"Finland";"1978";"7165";""
"Finland";"1977";"6554";""
"Finland";"1976";"6129";""
"Finland";"1975";"5820";""
"France";"2006";"33408";"11"
"France";"2005";"31908";"11"
"France";"2004";"30789";"11"
"France";"2003";"29500";"11"
"France";"2002";"28867";"11"
"France";"2001";"28275";"11"
"France";"2000";"27244";"11"
"France";"1999";"25751";"11"
"France";"1998";"24682";"11"
"France";"1997";"23669";"11"
"France";"1996";"22847";"11"
"France";"1995";"22251";"11"
"France";"1994";"21404";"11"
"France";"1993";"20613";"11"
"France";"1992";"20455";"11"
"France";"1991";"19736";"11"
"France";"1990";"18913";"11"
"France";"1989";"17824";"11"
"France";"1988";"16685";"11"
"France";"1987";"15486";"11"
"France";"1986";"14791";"11"
"France";"1985";"14182";"11"
"France";"1984";"13542";"11"
"France";"1983";"12899";"11"
"France";"1982";"12199";"11"
"France";"1981";"11241";"11"
"France";"1980";"10185";"11"
"France";"1979";"9218";"11"
"France";"1978";"8257";"11"
"France";"1977";"7497";"11"
"France";"1976";"6860";"11"
"France";"1975";"6248";"11"
"Gabon";"2006";"6751";""
"Gabon";"2005";"6585";""
"Gabon";"2004";"6303";""
"Gabon";"2003";"6155";""
"Gabon";"2002";"5982";""
"Gabon";"2001";"5998";""
"Gabon";"2000";"5848";""
"Gabon";"1999";"5962";""
"Gabon";"1998";"6611";""
"Gabon";"1997";"6486";""
"Gabon";"1996";"6202";""
"Gabon";"1995";"6044";""
"Gabon";"1994";"5812";""
"Gabon";"1993";"5659";""
"Gabon";"1992";"5491";""
"Gabon";"1991";"5718";""
"Gabon";"1990";"5378";""
"Gabon";"1989";"5085";""
"Gabon";"1988";"4664";""
"Gabon";"1987";"4129";""
"Gabon";"1986";"5010";""
"Gabon";"1985";"5102";""
"Gabon";"1984";"5233";""
"Gabon";"1983";"4841";""
"Gabon";"1982";"4549";""
"Gabon";"1981";"4562";""
"Gabon";"1980";"4091";""
"Gabon";"1979";"3769";""
"Gabon";"1978";"3568";""
"Gabon";"1977";"4521";""
"Gabon";"1976";"5006";""
"Gabon";"1975";"3592";""
"Gambia";"2006";"2019";""
"Gambia";"2005";"1921";""
"Gambia";"2004";"1823";""
"Gambia";"2003";"1737";""
"Gambia";"2002";"1638";""
"Gambia";"2001";"1714";""
"Gambia";"2000";"1631";""
"Gambia";"1999";"1561";""
"Gambia";"1998";"1494";""
"Gambia";"1997";"1476";""
"Gambia";"1996";"1432";""
"Gambia";"1995";"1422";""
"Gambia";"1994";"1430";""
"Gambia";"1993";"1447";""
"Gambia";"1992";"1422";""
"Gambia";"1991";"1393";""
"Gambia";"1990";"1354";""
"Gambia";"1989";"1307";""
"Gambia";"1988";"1236";""
"Gambia";"1987";"1189";""
"Gambia";"1986";"1174";""
"Gambia";"1985";"1145";""
"Gambia";"1984";"1162";""
"Gambia";"1983";"1119";""
"Gambia";"1982";"1004";""
"Gambia";"1981";"986";""
"Gambia";"1980";"901";""
"Gambia";"1979";"803";""
"Gambia";"1978";"776";""
"Gambia";"1977";"704";""
"Gambia";"1976";"661";""
"Gambia";"1975";"602";""
"Georgia";"2006";"3822";""
"Georgia";"2005";"3366";""
"Georgia";"2004";"2962";""
"Georgia";"2003";"2699";""
"Georgia";"2002";"2355";""
"Georgia";"2001";"2169";""
"Georgia";"2000";"1998";""
"Georgia";"1999";"1899";""
"Georgia";"1998";"1799";""
"Georgia";"1997";"1705";""
"Georgia";"1996";"1497";""
"Georgia";"1995";"1300";""
"Georgia";"1994";"1219";""
"Georgia";"1993";"1306";""
"Georgia";"1992";"1772";""
"Georgia";"1991";"3096";""
"Georgia";"1990";"3758";""
"Georgia";"1989";"4239";""
"Georgia";"1988";"4421";""
"Georgia";"1987";"4085";""
"Georgia";"1986";"3966";""
"Georgia";"1985";"4268";""
"Georgia";"1984";"3982";""
"Georgia";"1983";"3673";""
"Georgia";"1982";"3415";""
"Georgia";"1981";"3180";""
"Georgia";"1980";"2783";""
"Georgia";"1979";"2457";""
"Georgia";"1978";"2126";""
"Georgia";"1977";"1861";""
"Georgia";"1976";"1647";""
"Georgia";"1975";"1478";""
"Germany";"2006";"31744";""
"Germany";"2005";"29980";""
"Germany";"2004";"28808";""
"Germany";"2003";"27612";""
"Germany";"2002";"27123";""
"Germany";"2001";"26697";""
"Germany";"2000";"25789";""
"Germany";"1999";"24490";""
"Germany";"1998";"23677";""
"Germany";"1997";"22944";""
"Germany";"1996";"22210";""
"Germany";"1995";"21652";""
"Germany";"1994";"20858";""
"Germany";"1993";"19987";""
"Germany";"1992";"19826";""
"Germany";"1991";"19102";""
"Germany";"1990";"17690";""
"Germany";"1989";"16249";"12"
"Germany";"1988";"15182";"12"
"Germany";"1987";"14206";"12"
"Germany";"1986";"13643";"12"
"Germany";"1985";"13036";"12"
"Germany";"1984";"12353";"12"
"Germany";"1983";"11538";"12"
"Germany";"1982";"10899";"12"
"Germany";"1981";"10344";"12"
"Germany";"1980";"9459";"12"
"Germany";"1979";"8585";"12"
"Germany";"1978";"7612";"12"
"Germany";"1977";"6898";"12"
"Germany";"1976";"6283";"12"
"Germany";"1975";"5632";"12"
"Ghana";"2006";"2660";""
"Ghana";"2005";"2480";""
"Ghana";"2004";"2320";""
"Ghana";"2003";"2186";""
"Ghana";"2002";"2081";""
"Ghana";"2001";"2001";""
"Ghana";"2000";"1920";""
"Ghana";"1999";"1853";""
"Ghana";"1998";"1788";""
"Ghana";"1997";"1728";""
"Ghana";"1996";"1669";""
"Ghana";"1995";"1604";""
"Ghana";"1994";"1549";""
"Ghana";"1993";"1508";""
"Ghana";"1992";"1445";""
"Ghana";"1991";"1399";""
"Ghana";"1990";"1320";""
"Ghana";"1989";"1265";""
"Ghana";"1988";"1192";""
"Ghana";"1987";"1122";""
"Ghana";"1986";"1073";""
"Ghana";"1985";"1030";""
"Ghana";"1984";"983";""
"Ghana";"1983";"904";""
"Ghana";"1982";"945";""
"Ghana";"1981";"990";""
"Ghana";"1980";"967";""
"Ghana";"1979";"904";""
"Ghana";"1978";"874";""
"Ghana";"1977";"765";""
"Ghana";"1976";"716";""
"Ghana";"1975";"716";""
"Greece";"2006";"25076";""
"Greece";"2005";"23377";""
"Greece";"2004";"21976";""
"Greece";"2003";"20528";""
"Greece";"2002";"19269";""
"Greece";"2001";"18301";""
"Greece";"2000";"17057";""
"Greece";"1999";"16028";""
"Greece";"1998";"15345";""
"Greece";"1997";"14762";""
"Greece";"1996";"14098";""
"Greece";"1995";"13612";""
"Greece";"1994";"13165";""
"Greece";"1993";"12746";""
"Greece";"1992";"12779";""
"Greece";"1991";"12538";""
"Greece";"1990";"11865";""
"Greece";"1989";"11503";""
"Greece";"1988";"10733";""
"Greece";"1987";"9986";""
"Greece";"1986";"9980";""
"Greece";"1985";"9741";""
"Greece";"1984";"9255";""
"Greece";"1983";"8788";""
"Greece";"1982";"8595";""
"Greece";"1981";"8246";""
"Greece";"1980";"7725";""
"Greece";"1979";"7105";""
"Greece";"1978";"6431";""
"Greece";"1977";"5675";""
"Greece";"1976";"5265";""
"Greece";"1975";"4721";""
"Grenada";"2006";"8536";""
"Grenada";"2005";"7908";""
"Grenada";"2004";"7616";""
"Grenada";"2003";"7820";""
"Grenada";"2002";"7208";""
"Grenada";"2001";"7039";""
"Grenada";"2000";"7317";""
"Grenada";"1999";"6703";""
"Grenada";"1998";"6038";""
"Grenada";"1997";"5639";""
"Grenada";"1996";"5329";""
"Grenada";"1995";"5077";""
"Grenada";"1994";"4901";""
"Grenada";"1993";"4715";""
"Grenada";"1992";"4778";""
"Grenada";"1991";"4726";""
"Grenada";"1990";"4503";""
"Grenada";"1989";"4157";""
"Grenada";"1988";"3805";""
"Grenada";"1987";"3584";""
"Grenada";"1986";"3162";""
"Grenada";"1985";"2879";""
"Grenada";"1984";"2592";""
"Grenada";"1983";"2391";""
"Grenada";"1982";"2241";""
"Grenada";"1981";"2018";""
"Grenada";"1980";"1807";""
"Grenada";"1979";"1657";""
"Grenada";"1978";"1437";""
"Grenada";"1977";"1269";""
"Guatemala";"2006";"4802";""
"Guatemala";"2005";"4568";""
"Guatemala";"2004";"4401";""
"Guatemala";"2003";"4281";""
"Guatemala";"2002";"4209";""
"Guatemala";"2001";"4143";""
"Guatemala";"2000";"4048";""
"Guatemala";"1999";"3914";""
"Guatemala";"1998";"3801";""
"Guatemala";"1997";"3661";""
"Guatemala";"1996";"3529";""
"Guatemala";"1995";"3440";""
"Guatemala";"1994";"3286";""
"Guatemala";"1993";"3165";""
"Guatemala";"1992";"3046";""
"Guatemala";"1991";"2906";""
"Guatemala";"1990";"2771";""
"Guatemala";"1989";"2647";""
"Guatemala";"1988";"2510";""
"Guatemala";"1987";"2390";""
"Guatemala";"1986";"2298";""
"Guatemala";"1985";"2298";""
"Guatemala";"1984";"2298";""
"Guatemala";"1983";"2259";""
"Guatemala";"1982";"2286";""
"Guatemala";"1981";"2290";""
"Guatemala";"1980";"2132";""
"Guatemala";"1979";"1930";""
"Guatemala";"1978";"1744";""
"Guatemala";"1977";"1590";""
"Guatemala";"1976";"1421";""
"Guatemala";"1975";"1283";""
"Guinea";"2006";"2439";""
"Guinea";"2005";"2350";""
"Guinea";"2004";"2250";""
"Guinea";"2003";"2175";""
"Guinea";"2002";"2145";""
"Guinea";"2001";"2061";""
"Guinea";"2000";"1972";""
"Guinea";"1999";"1931";""
"Guinea";"1998";"1855";""
"Guinea";"1997";"1788";""
"Guinea";"1996";"1722";""
"Guinea";"1995";"1652";""
"Guinea";"1994";"1601";""
"Guinea";"1993";"1567";""
"Guinea";"1992";"1520";""
"Guinea";"1991";"1499";""
"Guinea";"1990";"1468";""
"Guinea";"1989";"1404";""
"Guinea";"1988";"1343";""
"Guinea";"1987";"1258";""
"Guinea";"1986";"1218";""
"Guinea";"1985";"1187";""
"Guinea";"1984";"1126";""
"Guinea";"1983";"1097";""
"Guinea";"1982";"1067";""
"Guinea";"1981";"1013";""
"Guinea";"1980";"944";""
"Guinea";"1979";"867";""
"Guinea-Bissau";"2006";"862";""
"Guinea-Bissau";"2005";"827";""
"Guinea-Bissau";"2004";"799";""
"Guinea-Bissau";"2003";"785";""
"Guinea-Bissau";"2002";"789";""
"Guinea-Bissau";"2001";"860";""
"Guinea-Bissau";"2000";"863";""
"Guinea-Bissau";"1999";"808";""
"Guinea-Bissau";"1998";"759";""
"Guinea-Bissau";"1997";"1073";""
"Guinea-Bissau";"1996";"1018";""
"Guinea-Bissau";"1995";"921";""
"Guinea-Bissau";"1994";"892";""
"Guinea-Bissau";"1993";"873";""
"Guinea-Bissau";"1992";"864";""
"Guinea-Bissau";"1991";"863";""
"Guinea-Bissau";"1990";"818";""
"Guinea-Bissau";"1989";"764";""
"Guinea-Bissau";"1988";"713";""
"Guinea-Bissau";"1987";"677";""
"Guinea-Bissau";"1986";"656";""
"Guinea-Bissau";"1985";"662";""
"Guinea-Bissau";"1984";"630";""
"Guinea-Bissau";"1983";"569";""
"Guinea-Bissau";"1982";"578";""
"Guinea-Bissau";"1981";"536";""
"Guinea-Bissau";"1980";"427";""
"Guinea-Bissau";"1979";"482";""
"Guinea-Bissau";"1978";"454";""
"Guinea-Bissau";"1977";"391";""
"Guinea-Bissau";"1976";"413";""
"Guinea-Bissau";"1975";"387";""
"Guyana";"2006";"4863";""
"Guyana";"2005";"4508";""
"Guyana";"2004";"4482";""
"Guyana";"2003";"4235";""
"Guyana";"2002";"4202";""
"Guyana";"2001";"4096";""
"Guyana";"2000";"3922";""
"Guyana";"1999";"3904";""
"Guyana";"1998";"3749";""
"Guyana";"1997";"3785";""
"Guyana";"1996";"3515";""
"Guyana";"1995";"3207";""
"Guyana";"1994";"3002";""
"Guyana";"1993";"2716";""
"Guyana";"1992";"2457";""
"Guyana";"1991";"2227";""
"Guyana";"1990";"2026";""
"Guyana";"1989";"2002";""
"Guyana";"1988";"2015";""
"Guyana";"1987";"2007";""
"Guyana";"1986";"1921";""
"Guyana";"1985";"1885";""
"Guyana";"1984";"1777";""
"Guyana";"1983";"1796";""
"Guyana";"1982";"1850";""
"Guyana";"1981";"2008";""
"Guyana";"1980";"1812";""
"Guyana";"1979";"1640";""
"Guyana";"1978";"1553";""
"Guyana";"1977";"1491";""
"Guyana";"1976";"1452";""
"Guyana";"1975";"1363";""
"Haiti";"2006";"1712";""
"Haiti";"2005";"1648";""
"Haiti";"2004";"1594";""
"Haiti";"2003";"1633";""
"Haiti";"2002";"1618";""
"Haiti";"2001";"1617";""
"Haiti";"2000";"1619";""
"Haiti";"1999";"1601";""
"Haiti";"1998";"1559";""
"Haiti";"1997";"1531";""
"Haiti";"1996";"1487";""
"Haiti";"1995";"1421";""
"Haiti";"1994";"1470";""
"Haiti";"1993";"1591";""
"Haiti";"1992";"1616";""
"Haiti";"1991";"1848";""
"Haiti";"1990";"1743";""
"Haiti";"1989";"1713";""
"Haiti";"1988";"1669";""
"Haiti";"1987";"1640";""
"Haiti";"1986";"1647";""
"Haiti";"1985";"1653";""
"Haiti";"1984";"1639";""
"Haiti";"1983";"1613";""
"Haiti";"1982";"1577";""
"Haiti";"1981";"1575";""
"Haiti";"1980";"1514";""
"Haiti";"1979";"1319";""
"Haiti";"1978";"1159";""
"Haiti";"1977";"1055";""
"Haiti";"1976";"1007";""
"Haiti";"1975";"894";""
"Honduras";"2006";"3668";""
"Honduras";"2005";"3430";""
"Honduras";"2004";"3271";""
"Honduras";"2003";"3104";""
"Honduras";"2002";"3007";""
"Honduras";"2001";"2945";""
"Honduras";"2000";"2872";""
"Honduras";"1999";"2725";""
"Honduras";"1998";"2810";""
"Honduras";"1997";"2774";""
"Honduras";"1996";"2671";""
"Honduras";"1995";"2601";""
"Honduras";"1994";"2520";""
"Honduras";"1993";"2573";""
"Honduras";"1992";"2437";""
"Honduras";"1991";"2323";""
"Honduras";"1990";"2239";""
"Honduras";"1989";"2219";""
"Honduras";"1988";"2111";""
"Honduras";"1987";"2011";""
"Honduras";"1986";"1903";""
"Honduras";"1985";"1906";""
"Honduras";"1984";"1831";""
"Honduras";"1983";"1745";""
"Honduras";"1982";"1749";""
"Honduras";"1981";"1727";""
"Honduras";"1980";"1590";""
"Honduras";"1979";"1497";""
"Honduras";"1978";"1366";""
"Honduras";"1977";"1201";""
"Honduras";"1976";"1058";""
"Honduras";"1975";"936";""
"Hungary";"2006";"19585";""
"Hungary";"2005";"18256";""
"Hungary";"2004";"16966";""
"Hungary";"2003";"15728";""
"Hungary";"2002";"14762";""
"Hungary";"2001";"13865";""
"Hungary";"2000";"12977";""
"Hungary";"1999";"12042";""
"Hungary";"1998";"11363";""
"Hungary";"1997";"10693";""
"Hungary";"1996";"10037";""
"Hungary";"1995";"9703";""
"Hungary";"1994";"9356";""
"Hungary";"1993";"8888";""
"Hungary";"1992";"8729";""
"Hungary";"1991";"8799";""
"Hungary";"1990";"9649";""
"Hungary";"1989";"9604";""
"Hungary";"1988";"9146";""
"Hungary";"1987";"8811";""
"Hungary";"1986";"8203";""
"Hungary";"1985";"7870";""
"Hungary";"1984";"7626";""
"Hungary";"1983";"7135";""
"Hungary";"1982";"6797";""
"Hungary";"1981";"6220";""
"Hungary";"1980";"5523";""
"Hungary";"1979";"5085";""
"Hungary";"1978";"4373";""
"Hungary";"1977";"4117";""
"Hungary";"1976";"3616";""
"Hungary";"1975";"3313";""
"Iceland";"2006";"38885";""
"Iceland";"2005";"37096";""
"Iceland";"2004";"34665";""
"Iceland";"2003";"31490";""
"Iceland";"2002";"30118";""
"Iceland";"2001";"30227";""
"Iceland";"2000";"28840";""
"Iceland";"1999";"27443";""
"Iceland";"1998";"26271";""
"Iceland";"1997";"24749";""
"Iceland";"1996";"23385";""
"Iceland";"1995";"22060";""
"Iceland";"1994";"21755";""
"Iceland";"1993";"20754";""
"Iceland";"1992";"20227";""
"Iceland";"1991";"20701";""
"Iceland";"1990";"20300";""
"Iceland";"1989";"19478";""
"Iceland";"1988";"18928";""
"Iceland";"1987";"18607";""
"Iceland";"1986";"16887";""
"Iceland";"1985";"15673";""
"Iceland";"1984";"14845";""
"Iceland";"1983";"13856";""
"Iceland";"1982";"13797";""
"Iceland";"1981";"12896";""
"Iceland";"1980";"11455";""
"Iceland";"1979";"10018";""
"Iceland";"1978";"8900";""
"Iceland";"1977";"7914";""
"Iceland";"1976";"6901";""
"Iceland";"1975";"6215";""
"India";"2006";"3827";""
"India";"2005";"3453";""
"India";"2004";"3110";""
"India";"2003";"2838";""
"India";"2002";"2605";""
"India";"2001";"2507";""
"India";"2000";"2364";""
"India";"1999";"2262";""
"India";"1998";"2117";""
"India";"1997";"2010";""
"India";"1996";"1925";""
"India";"1995";"1790";""
"India";"1994";"1659";""
"India";"1993";"1540";""
"India";"1992";"1462";""
"India";"1991";"1383";""
"India";"1990";"1351";""
"India";"1989";"1254";""
"India";"1988";"1159";""
"India";"1987";"1041";""
"India";"1986";"993";""
"India";"1985";"947";""
"India";"1984";"887";""
"India";"1983";"839";""
"India";"1982";"770";""
"India";"1981";"716";""
"India";"1980";"629";""
"India";"1979";"553";""
"India";"1978";"551";""
"India";"1977";"498";""
"India";"1976";"447";""
"India";"1975";"425";""
"Indonesia";"2006";"4130";""
"Indonesia";"2005";"3847";""
"Indonesia";"2004";"3582";""
"Indonesia";"2003";"3368";""
"Indonesia";"2002";"3193";""
"Indonesia";"2001";"3043";""
"Indonesia";"2000";"2905";""
"Indonesia";"1999";"2746";"13"
"Indonesia";"1998";"2722";"13"
"Indonesia";"1997";"3141";"13"
"Indonesia";"1996";"2991";"13"
"Indonesia";"1995";"2765";"13"
"Indonesia";"1994";"2536";"13"
"Indonesia";"1993";"2344";"13"
"Indonesia";"1992";"2170";"13"
"Indonesia";"1991";"2011";"13"
"Indonesia";"1990";"1815";"13"
"Indonesia";"1989";"1632";"13"
"Indonesia";"1988";"1467";"13"
"Indonesia";"1987";"1357";"13"
"Indonesia";"1986";"1277";"13"
"Indonesia";"1985";"1200";"13"
"Indonesia";"1984";"1146";"13"
"Indonesia";"1983";"1050";"13"
"Indonesia";"1982";"949";"13"
"Indonesia";"1981";"902";"13"
"Indonesia";"1980";"778";"13"
"Indonesia";"1979";"669";"13"
"Indonesia";"1978";"590";"13"
"Indonesia";"1977";"516";"13"
"Indonesia";"1976";"457";"13"
"Indonesia";"1975";"418";"13"
"Iran (Islamic Republic of)";"2006";"8567";""
"Iran (Islamic Republic of)";"2005";"7971";""
"Iran (Islamic Republic of)";"2004";"7517";""
"Iran (Islamic Republic of)";"2003";"7068";""
"Iran (Islamic Republic of)";"2002";"6551";""
"Iran (Islamic Republic of)";"2001";"6082";""
"Iran (Islamic Republic of)";"2000";"5806";""
"Iran (Islamic Republic of)";"1999";"5484";""
"Iran (Islamic Republic of)";"1998";"5380";""
"Iran (Islamic Republic of)";"1997";"5262";""
"Iran (Islamic Republic of)";"1996";"5089";""
"Iran (Islamic Republic of)";"1995";"4736";""
"Iran (Islamic Republic of)";"1994";"4595";""
"Iran (Islamic Republic of)";"1993";"4589";""
"Iran (Islamic Republic of)";"1992";"4631";""
"Iran (Islamic Republic of)";"1991";"4413";""
"Iran (Islamic Republic of)";"1990";"3848";""
"Iran (Islamic Republic of)";"1989";"3331";""
