"Country or Area";"Year";"Value"
"Thailand";"2004";"227.98634411591"
"Thailand";"2003";"221.569054129984"
"Thailand";"2002";"222.88568036567"
"Thailand";"2001";"220.249057006393"
"Thailand";"2000";"214.587992855613"
"Thailand";"1999";"218.077128058276"
"Thailand";"1998";"215.77143729185"
"Thailand";"1997";"206.155996121745"
"Thailand";"1996";"197.557066512232"
"Thailand";"1995";"190.451754562008"
"Thailand";"1994";"185.724802859622"
"Thailand";"1993";"187.60631544133"
"Thailand";"1992";"192.841619813099"
"Thailand";"1991";"194.451087379717"
"Thailand";"1990";"195.18789444229"
"The former Yugoslav Republic of Macedonia";"2005";"182.080685287671"
"The former Yugoslav Republic of Macedonia";"2004";"186.658017419948"
"The former Yugoslav Republic of Macedonia";"2003";"191.824134084546"
"The former Yugoslav Republic of Macedonia";"2002";"192.262820065933"
"The former Yugoslav Republic of Macedonia";"2001";"194.875148600749"
"The former Yugoslav Republic of Macedonia";"2000";"193.333135145474"
"The former Yugoslav Republic of Macedonia";"1999";"205.931815805769"
"The former Yugoslav Republic of Macedonia";"1998";"227.007932667557"
"The former Yugoslav Republic of Macedonia";"1997";"228.724565842516"
"The former Yugoslav Republic of Macedonia";"1996";"254.624634741277"
"The former Yugoslav Republic of Macedonia";"1995";"228.82195810247"
"The former Yugoslav Republic of Macedonia";"1994";"223.821901840794"
"The former Yugoslav Republic of Macedonia";"1993";"239.942390058653"
"The former Yugoslav Republic of Macedonia";"1992";"217.491773693971"
"The former Yugoslav Republic of Macedonia";"1991";"184.348583164075"
"The former Yugoslav Republic of Macedonia";"1990";"176.552258243141"
"Togo";"2005";"431.051157210866"
"Togo";"2004";"428.937687193718"
"Togo";"2003";"457.576530167938"
"Togo";"2002";"430.133876364976"
"Togo";"2001";"419.489061521842"
"Togo";"2000";"424.508553478561"
"Togo";"1999";"429.296048355294"
"Togo";"1998";"448.754002388314"
"Togo";"1997";"435.088219730915"
"Togo";"1996";"521.691117268735"
"Togo";"1995";"499.083126104254"
"Togo";"1994";"502.635655836152"
"Togo";"1993";"524.832378737037"
"Togo";"1992";"457.190933878453"
"Togo";"1991";"435.383444569207"
"Togo";"1990";"432.037327467938"
"Trinidad and Tobago";"2005";"623.835327438283"
"Trinidad and Tobago";"2004";"657.799229457311"
"Trinidad and Tobago";"2003";"641.32715247646"
"Trinidad and Tobago";"2002";"711.258245089615"
"Trinidad and Tobago";"2001";"725.559000026062"
"Trinidad and Tobago";"2000";"731.301921636575"
"Trinidad and Tobago";"1999";"743.242207615578"
"Trinidad and Tobago";"1998";"663.402279390167"
"Trinidad and Tobago";"1997";"613.947431999413"
"Trinidad and Tobago";"1996";"660.122735805677"
"Trinidad and Tobago";"1995";"600.864713265606"
"Trinidad and Tobago";"1994";"626.102651057582"
"Trinidad and Tobago";"1993";"647.182719660097"
"Trinidad and Tobago";"1992";"662.891974639438"
"Trinidad and Tobago";"1991";"592.065427990946"
"Trinidad and Tobago";"1990";"611.794510397689"
"Tunisia";"2005";"132.046377867108"
"Tunisia";"2004";"141.728836090301"
"Tunisia";"2003";"142.292009926125"
"Tunisia";"2002";"146.576518077195"
"Tunisia";"2001";"147.99994021649"
"Tunisia";"2000";"147.569648981358"
"Tunisia";"1999";"150.142349747843"
"Tunisia";"1998";"153.921349383963"
"Tunisia";"1997";"148.119415849504"
"Tunisia";"1996";"150.788109762517"
"Tunisia";"1995";"154.663488943364"
"Tunisia";"1994";"156.835881318343"
"Tunisia";"1993";"160.714265950449"
"Tunisia";"1992";"167.129440725985"
"Tunisia";"1991";"161.949468575497"
"Tunisia";"1990";"171.022324931475"
"Turkey";"2005";"151.860371736044"
"Turkey";"2004";"156.752247561868"
"Turkey";"2003";"164.264426096566"
"Turkey";"2002";"165.85802521512"
"Turkey";"2001";"169.052736744772"
"Turkey";"2000";"169.634728706943"
"Turkey";"1999";"167.772261951398"
"Turkey";"1998";"162.720093316566"
"Turkey";"1997";"164.894135143734"
"Turkey";"1996";"168.195188396471"
"Turkey";"1995";"165.321653094028"
"Turkey";"1994";"161.841223763203"
"Turkey";"1993";"155.075283799746"
"Turkey";"1992";"157.954603432501"
"Turkey";"1991";"162.383061868596"
"Turkey";"1990";"165.79346749448"
"Ukraine";"2005";"544.61317585655"
"Ukraine";"2004";"563.13665960238"
"Ukraine";"2003";"634.476009481467"
"Ukraine";"2002";"651.603271223729"
"Ukraine";"2001";"677.875739250355"
"Ukraine";"2000";"738.994710220513"
"Ukraine";"1999";"790.212056068261"
"Ukraine";"1998";"790.558973972087"
"Ukraine";"1997";"820.820395031128"
"Ukraine";"1996";"832.51200203686"
"Ukraine";"1995";"806.817331813202"
"Ukraine";"1994";"711.559592106527"
"Ukraine";"1993";"645.808554863247"
"Ukraine";"1992";"626.553167698994"
"Ukraine";"1991";"650.252325960861"
"Ukraine";"1990";"601.647244539902"
"United Arab Emirates";"2005";"341.531469189303"
"United Arab Emirates";"2004";"359.24803949193"
"United Arab Emirates";"2003";"367.93064117584"
"United Arab Emirates";"2002";"389.181634471033"
"United Arab Emirates";"2001";"356.90137341628"
"United Arab Emirates";"2000";"384.245190001017"
"United Arab Emirates";"1999";"385.790560843899"
"United Arab Emirates";"1998";"389.720537246989"
"United Arab Emirates";"1997";"393.513908359158"
"United Arab Emirates";"1996";"425.545016990091"
"United Arab Emirates";"1995";"411.026808604297"
"United Arab Emirates";"1994";"420.540941389846"
"United Arab Emirates";"1993";"412.020089879729"
"United Arab Emirates";"1992";"383.486771600958"
"United Arab Emirates";"1991";"413.49302695031"
"United Arab Emirates";"1990";"368.250293487797"
"United Kingdom";"2005";"123.813363700939"
"United Kingdom";"2004";"125.951897759193"
"United Kingdom";"2003";"129.430280322352"
"United Kingdom";"2002";"130.759502643649"
"United Kingdom";"2001";"136.932978362536"
"United Kingdom";"2000";"139.72384235516"
"United Kingdom";"1999";"143.643554716787"
"United Kingdom";"1998";"147.121349696285"
"United Kingdom";"1997";"149.961553530983"
"United Kingdom";"1996";"158.58352902366"
"United Kingdom";"1995";"156.214115008519"
"United Kingdom";"1994";"160.137916664344"
"United Kingdom";"1993";"165.773166759274"
"United Kingdom";"1992";"167.698243078949"
"United Kingdom";"1991";"168.309093663422"
"United Kingdom";"1990";"161.040543852926"
"United Republic of Tanzania";"2005";"568.113592064821"
"United Republic of Tanzania";"2004";"557.565061420633"
"United Republic of Tanzania";"2003";"544.726625383263"
"United Republic of Tanzania";"2002";"532.46907099888"
"United Republic of Tanzania";"2001";"526.137938041903"
"United Republic of Tanzania";"2000";"513.967212760046"
"United Republic of Tanzania";"1999";"514.593740756849"
"United Republic of Tanzania";"1998";"498.663471343109"
"United Republic of Tanzania";"1997";"488.437517928175"
"United Republic of Tanzania";"1996";"500.924309944844"
"United Republic of Tanzania";"1995";"517.387644208611"
"United Republic of Tanzania";"1994";"511.012988835095"
"United Republic of Tanzania";"1993";"509.745126834064"
"United Republic of Tanzania";"1992";"503.420389479464"
"United Republic of Tanzania";"1991";"500.114935989491"
"United Republic of Tanzania";"1990";"500.325855174881"
"United States";"2005";"188.764707075947"
"United States";"2004";"193.885912870331"
"United States";"2003";"197.527147046814"
"United States";"2002";"203.133276092118"
"United States";"2001";"203.696748557062"
"United States";"2000";"209.505097201338"
"United States";"1999";"211.210864354197"
"United States";"1998";"215.081026103392"
"United States";"1997";"222.121615489334"
"United States";"1996";"229.834526025955"
"United States";"1995";"232.495600208158"
"United States";"1994";"235.355603068974"
"United States";"1993";"240.094205173613"
"United States";"1992";"241.590044913243"
"United States";"1991";"244.81289964915"
"United States";"1990";"242.307223396152"
"Uruguay";"2005";"94.4515772204973"
"Uruguay";"2004";"99.6633999872297"
"Uruguay";"2003";"97.9754010666872"
"Uruguay";"2002";"99.7483575636761"
"Uruguay";"2001";"95.7150081192074"
"Uruguay";"2000";"105.226468259723"
"Uruguay";"1999";"109.033538076405"
"Uruguay";"1998";"97.0587230092607"
"Uruguay";"1997";"98.5890542213476"
"Uruguay";"1996";"101.911944524447"
"Uruguay";"1995";"97.6149296336506"
"Uruguay";"1994";"89.9554688847455"
"Uruguay";"1993";"100.999661891128"
"Uruguay";"1992";"111.139775181642"
"Uruguay";"1991";"108.52853263492"
"Uruguay";"1990";"103.622677458736"
"Uzbekistan";"2005";"895.416051897398"
"Uzbekistan";"2004";"1006.71287267678"
"Uzbekistan";"2003";"1115.29105829767"
"Uzbekistan";"2002";"1208.00793689627"
"Uzbekistan";"2001";"1205.2431081079"
"Uzbekistan";"2000";"1247.86261007107"
"Uzbekistan";"1999";"1315.95316821554"
"Uzbekistan";"1998";"1336.55102825388"
"Uzbekistan";"1997";"1254.56447408504"
"Uzbekistan";"1996";"1297.64525157055"
"Uzbekistan";"1995";"1274.10012010078"
"Uzbekistan";"1994";"1379.17855261764"
"Uzbekistan";"1993";"1321.63024639844"
"Uzbekistan";"1992";"1243.99018869964"
"Uzbekistan";"1991";"1173.54163499574"
"Uzbekistan";"1990";"1125.85293879802"
"Venezuela";"2005";"232.124481237523"
"Venezuela";"2004";"239.882048641829"
"Venezuela";"2003";"264.269651177466"
"Venezuela";"2002";"264.897992269357"
"Venezuela";"2001";"243.086426308668"
"Venezuela";"2000";"245.148575362746"
"Venezuela";"1999";"246.654302627754"
"Venezuela";"1998";"245.027922199632"
"Venezuela";"1997";"234.169299077896"
"Venezuela";"1996";"249.789317523176"
"Venezuela";"1995";"232.991892538222"
"Venezuela";"1994";"254.991164829489"
"Venezuela";"1993";"217.349703005147"
"Venezuela";"1992";"231.944769946167"
"Venezuela";"1991";"221.44125322932"
"Venezuela";"1990";"233.405073221572"
"Viet Nam";"2005";"288.058738288693"
"Viet Nam";"2004";"305.811382556082"
"Viet Nam";"2003";"290.354559397171"
"Viet Nam";"2002";"299.951688512253"
"Viet Nam";"2001";"297.769818456966"
"Viet Nam";"2000";"301.823970688564"
"Viet Nam";"1999";"308.926085017999"
"Viet Nam";"1998";"323.330047091016"
"Viet Nam";"1997";"325.142799019643"
"Viet Nam";"1996";"332.904574967061"
"Viet Nam";"1995";"339.620792383154"
"Viet Nam";"1994";"349.893518415331"
"Viet Nam";"1993";"364.67438406165"
"Viet Nam";"1992";"373.726625486465"
"Viet Nam";"1991";"390.983163777373"
"Viet Nam";"1990";"407.191170777226"
"Yemen";"2005";"145.785087573625"
"Yemen";"2004";"144.316344188792"
"Yemen";"2003";"136.811578366066"
"Yemen";"2002";"130.609782547233"
"Yemen";"2001";"136.107291290492"
"Yemen";"2000";"128.643441426269"
"Yemen";"1999";"126.174987548967"
"Yemen";"1998";"114.797972733443"
"Yemen";"1997";"114.419689223029"
"Yemen";"1996";"116.26301137701"
"Yemen";"1995";"120.975653034412"
"Yemen";"1994";"119.732575703554"
"Yemen";"1993";"117.128079114098"
"Yemen";"1992";"140.160893150753"
"Yemen";"1991";"138.070580843861"
"Yemen";"1990";"116.08723298138"
"Zambia";"2005";"530.038686779044"
"Zambia";"2004";"543.560514100874"
"Zambia";"2003";"559.355539714177"
"Zambia";"2002";"574.116087306722"
"Zambia";"2001";"578.925391858628"
"Zambia";"2000";"589.397520500939"
"Zambia";"1999";"594.238076985855"
"Zambia";"1998";"608.550599270172"
"Zambia";"1997";"590.795459045288"
"Zambia";"1996";"585.67566216474"
"Zambia";"1995";"632.071388651705"
"Zambia";"1994";"604.28097270347"
"Zambia";"1993";"547.082845475033"
"Zambia";"1992";"582.632956117102"
"Zambia";"1991";"562.496277371512"
"Zambia";"1990";"549.632391975281"

