"Country or Area";"Year";"Value";"Value Footnotes"
"Liberia";"1977";"1242117120";""
"Liberia";"1976";"1222700800";""
"Liberia";"1975";"1161041024";""
"Liberia";"1974";"1202759808";""
"Liberia";"1973";"1148184320";""
"Liberia";"1972";"1174684928";""
"Liberia";"1971";"1127980928";""
"Liberia";"1970";"1075242112";""
"Liberia";"1969";"1008072256";""
"Liberia";"1968";"939590528";""
"Liberia";"1967";"896822208";""
"Liberia";"1966";"840147648";""
"Liberia";"1965";"780062144";""
"Liberia";"1964";"744378176";""
"Liberia";"1963";"707907072";""
"Liberia";"1962";"692164160";""
"Liberia";"1961";"682980736";""
"Liberia";"1960";"666713088";""
"Libyan Arab Jamahiriya";"2006";"17670096896";""
"Libyan Arab Jamahiriya";"2005";"16733046784";""
"Libyan Arab Jamahiriya";"2004";"15741341696";""
"Libyan Arab Jamahiriya";"2003";"14991754240";""
"Libyan Arab Jamahiriya";"2002";"15415685120";""
"Libyan Arab Jamahiriya";"2001";"14929000448";""
"Libyan Arab Jamahiriya";"2000";"14284000256";""
"Libyan Arab Jamahiriya";"1999";"14122000384";""
"Libyan Arab Jamahiriya";"1987";"3424199936";""
"Libyan Arab Jamahiriya";"1986";"3537400064";""
"Libyan Arab Jamahiriya";"1985";"3874500096";""
"Libyan Arab Jamahiriya";"1984";"4250400000";""
"Libyan Arab Jamahiriya";"1983";"4615799808";""
"Libyan Arab Jamahiriya";"1982";"4667100160";""
"Libyan Arab Jamahiriya";"1981";"4826399744";""
"Libyan Arab Jamahiriya";"1980";"5943900160";""
"Libyan Arab Jamahiriya";"1979";"5908400128";""
"Libyan Arab Jamahiriya";"1978";"5215000064";""
